game_id	period_id	event_id	time	raw_time	team_text	team_score	opponent_score	score	opponent_text
4002641	1	74	06:44	06:44		2	1	2-1	Ground ball pickup by SU-M Darchele Farley.
4002641	1	75	06:40	06:40		2	1	2-1	Clear attempt by SU-M good.
4002641	1	76	06:03	06:03		2	2	2-2	GOAL by SU-M Matt Kristiansen, Assist by Jordan Getz.
4002641	1	77	06:03	06:03		2	2	2-2	Faceoff Grant Sufferling vs Joshua Skinner won by SU-M, [06:03] Ground ball pickup by SU-M Michael Williams.
4002641	1	78	05:26	05:26		2	2	2-2	Timeout by SU-M.
4002641	1	79	05:22	05:22		2	3	2-3	GOAL by SU-M Aswan Bland.
4002641	1	80	05:22	05:22	Faceoff Grant Sufferling vs Brandon Lutes won by REIN-M (on faceoff violation).	2	3	2-3	
4002641	1	81	05:17	05:17		2	3	2-3	Penalty on SU-M Brandon Lutes (HOLDING/0:30) Extra-man opportunity.
4002641	1	82	04:46	04:46	Turnover by REIN-M Chad Huffman.	2	3	2-3	
4002641	1	83	03:44	03:44		2	3	2-3	Shot by SU-M Matt Kristiansen HIGH.
4002641	1	84	03:30	03:30		2	3	2-3	Timeout by SU-M.
4002641	1	85	03:00	03:00		2	3	2-3	Shot by SU-M Matt McHugh, SAVE Austin Ambrose.
4002641	1	86	02:28	02:28		2	3	2-3	Penalty on SU-M Matt Kristiansen (SLASHING/1:00) Extra-man opportunity.
4002641	1	87	01:58	01:58	Shot by REIN-M Connor Mills WIDE.	2	3	2-3	
4002641	1	88	01:37	01:37	Shot by REIN-M Connor Mills, SAVE Garry Robinson.	2	3	2-3	
4002641	1	89	01:08	01:08		2	3	2-3	Turnover by SU-M Jon Paul (caused by Bennett Jarrett).
4002641	1	90	01:08	01:08	Penalty on REIN-M Connor Mills (INTERFERENCE/0:30) Extra-man opportunity.	2	3	2-3	
4002641	1	91	00:51	00:51		2	4	2-4	GOAL by SU-M Matt Kristiansen (MAN-UP).
4002641	1	92	00:51	00:51		2	4	2-4	Faceoff Grant Sufferling vs Joshua Skinner won by SU-M, [00:51] Ground ball pickup by SU-M Joshua Skinner.
4002641	1	93	00:28	00:28		2	5	2-5	GOAL by SU-M Jordan Getz, Assist by Matt Kristiansen.
4002641	1	94	00:28	00:28		2	5	2-5	Faceoff Grant Sufferling vs Joshua Skinner won by SU-M.
4002641	1	95	00:24	00:24		2	5	2-5	Turnover by SU-M.
4002641	1	96	00:20	00:20		2	5	2-5	Penalty on SU-M Joshua Skinner (PUSHING/0:30) Extra-man opportunity.
4002641	1	97	00:00	00:00	Ground ball pickup by REIN-M Justin Wells.	2	5	2-5	
4002641	1	98		End of 2nd Quarter					
4002641	2	99	14:42	14:42	Turnover by REIN-M Kevon James (caused by Michael Williams).	2	5	2-5	
4002641	2	100	14:40	14:40		2	5	2-5	Ground ball pickup by SU-M Michael Williams.
4002641	2	101	14:06	14:06	Clear attempt by REIN-M good.	2	5	2-5	
4002641	2	102	13:22	13:22	Ground ball pickup by REIN-M Jarrad Hinds.	2	5	2-5	
4002641	2	103	13:02	13:02		2	5	2-5	Penalty on SU-M Tyler Kristiansen (HOLDING/0:30) Extra-man opportunity.
4002641	2	104	12:31	12:31	Shot by REIN-M Connor Mills, SAVE Garry Robinson.	2	5	2-5	
4002641	2	105	12:25	12:25	Ground ball pickup by REIN-M Bennett Jarrett.	2	5	2-5	
4002641	2	106	11:17	11:17	Shot by REIN-M Chad Huffman, SAVE Garry Robinson.	2	5	2-5	
4002641	2	107	11:13	11:13		2	5	2-5	Ground ball pickup by SU-M Michael Santry.
4002641	2	108	11:03	11:03		2	5	2-5	Ground ball pickup by SU-M Jon Paul.
4002641	2	109	10:51	10:51	Shot by REIN-M Dennis Bell, SAVE Garry Robinson.	2	5	2-5	
4002641	2	110	10:40	10:40	GOAL by REIN-M Chad Huffman.	3	5	3-5	
4002641	2	111	10:40	10:40	Faceoff Grant Sufferling vs Brandon Lutes won by REIN-M, [10:40] Ground ball pickup by REIN-M Grant Sufferling.	3	5	3-5	
4002641	2	112	10:31	10:31	Turnover by REIN-M Grant Sufferling (caused by Michael Williams).	3	5	3-5	
4002641	2	113	10:29	10:29		3	5	3-5	Ground ball pickup by SU-M Michael Williams.
4002641	2	114	09:24	09:24		3	6	3-6	GOAL by SU-M Alex Malinowski.
4002641	2	115	09:24	09:24		3	6	3-6	Faceoff Grant Sufferling vs Joshua Skinner won by SU-M, [09:24] Ground ball pickup by SU-M Joshua Skinner.
4002641	2	116	09:03	09:03		3	6	3-6	Turnover by SU-M Zachery Dirkse.
4002641	2	117	08:51	08:51	Turnover by REIN-M Connor Mills (caused by Matt Kristiansen).	3	6	3-6	
4002641	2	118	08:46	08:46		3	6	3-6	Ground ball pickup by SU-M Jordan Getz.
4002641	2	119	08:16	08:16		3	6	3-6	Shot by SU-M Matt Kristiansen WIDE.
4002641	2	120	08:03	08:03		3	6	3-6	Shot by SU-M James VandenBrink BLOCKED.
4002641	2	121	07:45	07:45		3	6	3-6	Ground ball pickup by SU-M Jack Currier.
4002641	2	122	07:39	07:39		3	7	3-7	GOAL by SU-M James VandenBrink.
4002641	2	123	07:39	07:39	Faceoff Jarrad Hinds vs Joshua Skinner won by REIN-M, [07:39] Ground ball pickup by REIN-M Jarrad Hinds.	3	7	3-7	
4002641	2	124	07:14	07:14	Ground ball pickup by REIN-M Bennett Jarrett.	3	7	3-7	
4002641	2	125	07:14	07:14	Timeout by REIN-M.	3	7	3-7	
4002641	2	126	06:46	06:46	Ground ball pickup by REIN-M Chad Huffman.	3	7	3-7	
4002641	2	127	06:44	06:44	Ground ball pickup by REIN-M Dennis Bell.	3	7	3-7	
4002641	2	128	06:30	06:30		3	7	3-7	Penalty on SU-M Zachery Dirkse (ILLEGAL PROCEDURE/0:30) Extra-man opportunity.
4002641	2	129	06:12	06:12	Ground ball pickup by REIN-M Jeff Mathis.	3	7	3-7	
4002641	2	130	06:01	06:01	GOAL by REIN-M Dennis Bell.	4	7	4-7	
4002641	2	131	06:01	06:01	Faceoff Jarrad Hinds vs Brandon Lutes won by REIN-M, [06:01] Ground ball pickup by REIN-M Bryan Bell.	4	7	4-7	
4002641	2	132	05:47	05:47	Turnover by REIN-M Dennis Bell.	4	7	4-7	
4002641	2	133	05:43	05:43		4	7	4-7	Ground ball pickup by SU-M Michael Santry.
4002641	2	134	05:36	05:36		4	7	4-7	Turnover by SU-M Brooks Mischel.
4002641	2	135	05:31	05:31	Turnover by REIN-M Jeff Mathis.	4	7	4-7	
4002641	2	136	05:27	05:27		4	7	4-7	Ground ball pickup by SU-M Brooks Mischel.
4002641	2	137	04:51	04:51		4	7	4-7	Turnover by SU-M Matt Kristiansen (caused by Dillon Thompson).
4002641	2	138	04:45	04:45	Ground ball pickup by REIN-M Dillon Thompson.	4	7	4-7	
4002641	2	139	04:44	04:44	Clear attempt by REIN-M good.	4	7	4-7	
4002641	2	140	03:58	03:58	Shot by REIN-M Dennis Bell, SAVE Garry Robinson.	4	7	4-7	
4002641	2	141	03:54	03:54		4	7	4-7	Ground ball pickup by SU-M Stephan Stanfill.
4002641	2	142	03:51	03:51		4	7	4-7	Clear attempt by SU-M good.
4002641	2	143	03:09	03:09		4	7	4-7	Turnover by SU-M Matt McHugh (caused by Chase Holmes).
4002641	2	144	03:06	03:06	Ground ball pickup by REIN-M Chase Holmes.	4	7	4-7	
4002641	2	145	02:13	02:13	Ground ball pickup by REIN-M Connor Mills.	4	7	4-7	
4002641	2	146	01:53	01:53	Shot by REIN-M Bennett Jarrett WIDE.	4	7	4-7	
4002641	2	147	01:40	01:40		4	7	4-7	Clear attempt by SU-M good.
4002641	2	148	01:25	01:25		4	7	4-7	Shot by SU-M Zachery Dirkse, SAVE Austin Ambrose.
4002641	2	149	01:14	01:14	Clear attempt by REIN-M failed.	4	7	4-7	
4002641	2	150	00:26	00:26		4	8	4-8	GOAL by SU-M Zachery Dirkse.
4002641	2	151	00:26	00:26	Faceoff Jarrad Hinds vs Joshua Skinner won by REIN-M, [00:26] Ground ball pickup by REIN-M Jarrad Hinds.	4	8	4-8	
4002641	2	152	00:02	00:02	Shot by REIN-M Jarrad Hinds WIDE.	4	8	4-8	
4002641	2	153		End of 3rd Quarter					
4002641	3	154	15:00	15:00	Faceoff Grant Sufferling vs Joshua Skinner won by REIN-M (on faceoff violation).	4	8	4-8	
4002641	3	155	14:39	14:39	Turnover by REIN-M.	4	8	4-8	
4002641	3	156	13:39	13:39		4	8	4-8	Turnover by SU-M.
4002641	3	157	13:16	13:16		4	8	4-8	Turnover by SU-M Matt McHugh (caused by Luis Trujillo).
4002641	3	158	13:13	13:13		4	9	4-9	GOAL by SU-M Jordan Getz.
4002641	3	159	13:13	13:13		4	9	4-9	Faceoff Grant Sufferling vs Brandon Lutes won by SU-M, [13:13] Ground ball pickup by SU-M Morgan DeNoers.
4002641	3	160	12:22	12:22		4	9	4-9	Ground ball pickup by SU-M Jordan Getz.
4002641	3	161	12:20	12:20		4	9	4-9	Shot by SU-M Jordan Getz HIT POST.
4002641	3	162	12:02	12:02	Clear attempt by REIN-M good.	4	9	4-9	
4002641	3	163	11:40	11:40	Ground ball pickup by REIN-M Jaylin McCray.	4	9	4-9	
4002641	3	164	11:17	11:17		4	9	4-9	Penalty on SU-M Woodley Edouard (ILLEGAL BODY CHECK/2:00) Extra-man opportunity.
4002641	3	165	10:49	10:49	Shot by REIN-M Justin Wells HIGH.	4	9	4-9	
4002641	3	166	10:31	10:31		4	9	4-9	Clear attempt by SU-M good.
4002641	3	167	10:31	10:31		4	9	4-9	Timeout by SU-M.
4002641	3	168	10:11	10:11		4	9	4-9	Ground ball pickup by SU-M Alex Malinowski.
4002641	3	169	10:05	10:05		4	9	4-9	Shot by SU-M Alex Malinowski, SAVE Austin Ambrose.
4002641	3	170	09:55	09:55	Ground ball pickup by REIN-M Chase Holmes.	4	9	4-9	
4002641	3	171	08:53	08:53	Turnover by REIN-M Jeff Mathis (caused by Tyler Kristiansen).	4	9	4-9	
4002641	3	172	08:49	08:49		4	9	4-9	Ground ball pickup by SU-M Michael Santry.
4002641	3	173	08:43	08:43		4	9	4-9	Turnover by SU-M Jon Paul.
4002641	3	174	08:40	08:40	Ground ball pickup by REIN-M Cole Hennings.	4	9	4-9	
4002641	3	175	08:17	08:17	GOAL by REIN-M Kevon James.	5	9	5-9	
4002641	3	176	08:17	08:17		5	9	5-9	Penalty on SU-M Michael Williams (SLASHING/1:00) Extra-man opportunity.
4002641	3	177	08:17	08:17		5	9	5-9	Penalty on SU-M Michael Williams (UNNECESSARY ROUGHNESS/1:00) Extra-man opportunity.
4002641	3	178	08:17	08:17	Faceoff Jarrad Hinds vs Jon Paul won by REIN-M (on faceoff violation).	5	9	5-9	
4002641	3	179	07:42	07:42	Turnover by REIN-M Jeff Mathis.	5	9	5-9	
4002641	3	180	07:24	07:24		5	9	5-9	Ground ball pickup by SU-M Tyler Kristiansen.
4002641	3	181	07:21	07:21		5	9	5-9	Clear attempt by SU-M good.
4002641	3	182	06:48	06:48		5	9	5-9	Shot by SU-M Matt Kristiansen WIDE.
4002641	3	183	06:40	06:40	Clear attempt by REIN-M good.	5	9	5-9	
4002641	3	184	06:33	06:33	Shot by REIN-M Dennis Bell, SAVE Garry Robinson.	5	9	5-9	
4002641	3	185	06:18	06:18		5	9	5-9	Ground ball pickup by SU-M Zachery Dirkse.
4002641	3	186	06:10	06:10		5	9	5-9	Turnover by SU-M Matt Kristiansen (caused by Dillon Thompson).
4002641	3	187	06:03	06:03	Ground ball pickup by REIN-M Dillon Thompson.	5	9	5-9	
4002641	3	188	05:58	05:58	Turnover by REIN-M.	5	9	5-9	
4002641	3	189	05:53	05:53		5	9	5-9	Ground ball pickup by SU-M Brooks Mischel.
4002641	3	190	05:40	05:40		5	9	5-9	Turnover by SU-M.
4002641	3	191	05:28	05:28	Clear attempt by REIN-M good.	5	9	5-9	
4002641	3	192	04:42	04:42	Turnover by REIN-M Jaylin McCray (caused by Aswan Bland).	5	9	5-9	
4002641	3	193	04:37	04:37		5	9	5-9	Ground ball pickup by SU-M Aswan Bland.
4002641	3	194	04:31	04:31		5	9	5-9	Turnover by SU-M.
4002641	3	195	04:27	04:27	Ground ball pickup by REIN-M Kevon James.	5	9	5-9	
4002641	3	196	04:22	04:22	Shot by REIN-M Kevon James, SAVE Garry Robinson.	5	9	5-9	
4002641	3	197	04:11	04:11		5	9	5-9	Clear attempt by SU-M good.
4002641	3	198	04:00	04:00		5	9	5-9	Timeout by SU-M.
4002641	3	199	03:48	03:48		5	9	5-9	Shot by SU-M Alex Malinowski HIGH.
4002641	3	200	03:30	03:30		5	9	5-9	Penalty on SU-M Tyler Kristiansen (UNNECESSARY ROUGHNESS/1:00) Extra-man opportunity.
4002641	3	201	03:30	03:30	Timeout by REIN-M.	5	9	5-9	
4002641	3	202	03:08	03:08	Shot by REIN-M Cole Hennings WIDE.	5	9	5-9	
4002641	3	203	02:50	02:50	Turnover by REIN-M (caused by Brooks Mischel).	5	9	5-9	
4002641	3	204	02:44	02:44		5	9	5-9	Ground ball pickup by SU-M Brooks Mischel.
4002641	3	205	02:37	02:37		5	9	5-9	Clear attempt by SU-M good.
4002641	3	206	02:07	02:07		5	9	5-9	Ground ball pickup by SU-M Tyler Kristiansen.
4002641	3	207	01:47	01:47		5	9	5-9	Ground ball pickup by SU-M Jordan Getz.
4002641	3	208	01:37	01:37		5	9	5-9	Shot by SU-M Matt Kristiansen, SAVE Austin Ambrose.
4002641	3	209	00:52	00:52		5	9	5-9	Turnover by SU-M Aswan Bland.
4002641	3	210	00:29	00:29	Shot by REIN-M Connor Mills WIDE.	5	9	5-9	
4002641	3	211	00:21	00:21	Shot by REIN-M Jarrad Hinds, SAVE Garry Robinson.	5	9	5-9	
4002641	3	212		End of 4th Quarter					
4003029	0	0	15:00	15:00	Alan Troutman at goalie for EMMANUEL.	0	0	0-0	
4003029	0	1	15:00	15:00		0	0	0-0	Joe Medel at goalie for LMU.
4003029	0	2	15:00	15:00		0	0	0-0	Faceoff Quentin VanHoozer vs Josh Hernandez won by LMU, [15:00] Ground ball pickup by LMU Kyle Fleck.
4003029	0	3	14:53	14:53		0	0	0-0	Shot by LMU Kyle Fleck WIDE LEFT {shot from top of circle}.
4003029	0	4	14:19	14:19		0	0	0-0	Shot by LMU Justin Stewart, SAVE Alan Troutman {shot from close right wing}.
4003029	0	5	14:01	14:01		0	0	0-0	Ground ball pickup by LMU Billy Kopsky.
4003029	0	6	13:08	13:08		0	0	0-0	Turnover by LMU Jared Courchene.
4003029	0	7	12:55	12:55	Clear attempt by EMMANUEL good.	0	0	0-0	
4003029	0	8	12:26	12:26	Shot by EMMANUEL Tyler Machado WIDE RIGHT {shot from close left wing}.	0	0	0-0	
4003029	0	9	12:03	12:03	Turnover by EMMANUEL Nolan Duncan.	0	0	0-0	
4003029	0	10	11:52	11:52		0	0	0-0	Clear attempt by LMU good.
4003029	0	11	10:53	10:53		0	0	0-0	Ground ball pickup by LMU Tylor Justin.
4003029	0	12	10:46	10:46		0	0	0-0	Turnover by LMU Adam Golia (caused by Roman Tavani).
4003029	0	13	10:44	10:44	Ground ball pickup by EMMANUEL Roman Tavani.	0	0	0-0	
4003029	0	14	10:14	10:14	Clear attempt by EMMANUEL failed.	0	0	0-0	
4003029	0	15	10:06	10:06	Turnover by EMMANUEL Craig Marentette (caused by Ryan Benck).	0	0	0-0	
4003029	0	16	09:20	09:20		0	0	0-0	Shot by LMU Dylan Neisler BLOCKED {shot from in the circle}.
4003029	0	17	09:13	09:13	Ground ball pickup by EMMANUEL Alec Ammons.	0	0	0-0	
4003029	0	18	09:10	09:10	Clear attempt by EMMANUEL good.	0	0	0-0	
4003029	0	19	09:07	09:07	Timeout by EMMANUEL.	0	0	0-0	
4003029	0	20	08:19	08:19	Shot by EMMANUEL Craig Marentette, SAVE Joe Medel {shot from in the circle}.	0	0	0-0	
4003029	0	21	08:06	08:06		0	0	0-0	Clear attempt by LMU good.
4003029	0	22	06:50	06:50		0	0	0-0	Shot by LMU Billy Kopsky, SAVE Alan Troutman {shot from close right wing}.
4003029	0	23	06:37	06:37		0	0	0-0	Penalty on LMU Justin Stewart (INTERFERENCE/0:30) Extra-man opportunity.
4003029	0	24	06:33	06:33	Clear attempt by EMMANUEL good.	0	0	0-0	
4003029	0	25	06:09	06:09	Shot by EMMANUEL Justin Mills, SAVE Joe Medel {shot from top of circle}.	0	0	0-0	
4003029	0	26	05:57	05:57	Shot by EMMANUEL Justin Mills HIGH {shot from far right wing}.	0	0	0-0	
4003029	0	27	05:07	05:07	Ground ball pickup by EMMANUEL Tyler Machado.	0	0	0-0	
4003029	0	28	04:51	04:51	Ground ball pickup by EMMANUEL Cam Free.	0	0	0-0	
4003029	0	29	03:49	03:49	Shot by EMMANUEL Craig Marentette, SAVE Joe Medel {shot from top of circle}.	0	0	0-0	
4003029	0	30	03:31	03:31		0	0	0-0	Clear attempt by LMU good.
4003029	0	31	02:49	02:49		0	0	0-0	Turnover by LMU Reggie Golfin.
4003029	0	32	02:22	02:22	Clear attempt by EMMANUEL good.	0	0	0-0	
4003029	0	33	01:52	01:52	Shot by EMMANUEL Matt Casey, SAVE Joe Medel {shot from far right wing}.	0	0	0-0	
4003029	0	34	00:40	00:40	Ground ball pickup by EMMANUEL Craig Marentette.	0	0	0-0	
4003029	0	35	00:35	00:35	GOAL by EMMANUEL Craig Marentette (FIRST GOAL) {shot from close right wing}, goal number 1 for season.	1	0	1-0	
4003029	0	36	00:35	00:35		1	0	1-0	Faceoff Quentin VanHoozer vs Josh Hernandez won by LMU, [00:35] Ground ball pickup by LMU Josh Hernandez.
4003029	0	37	00:07	00:07		1	0	1-0	Turnover by LMU Jared Courchene (caused by Zach Howe).
4003029	0	38	00:01	00:01	Clear attempt by EMMANUEL good.	1	0	1-0	
4003029	0	39	00:01	00:01	GOAL by EMMANUEL Tyler Machado {shot from top of circle}, Assist by Zach Howe, goal number 1 for season.	2	0	2-0	
4003029	0	40	00:01	00:01		2	0	2-0	Faceoff Quentin VanHoozer vs Josh Hernandez won by LMU, [00:01] Ground ball pickup by LMU Josh Hernandez.
4003029	0	41		End of 1st Quarter					
4003029	1	42	15:00	15:00	Penalty on EMMANUEL Quentin VanHoozer (ILLEGAL CROSSE/3:00) Extra-man opportunity.	2	0	2-0	
4003029	1	43	14:44	14:44		2	0	2-0	Shot by LMU Billy Kopsky, SAVE Alan Troutman {shot from top of circle}.
4003029	1	44	14:33	14:33	Ground ball pickup by EMMANUEL Roman Tavani.	2	0	2-0	
4003029	1	45	14:27	14:27	Clear attempt by EMMANUEL failed.	2	0	2-0	
4003029	1	46	14:25	14:25	Turnover by EMMANUEL Michael Campbell Jr. (caused by Adam Golia).	2	0	2-0	
4003029	1	47	14:17	14:17		2	0	2-0	Clear attempt by LMU good.
4003029	1	48	14:17	14:17		2	1	2-1	GOAL by LMU Adam Golia (MAN-UP) {shot from in the circle}, Assist by Billy Kopsky, goal number 1 for season.
4003029	1	49	14:17	14:17		2	1	2-1	Faceoff Hevin Jackson vs Josh Hernandez won by LMU, [14:17] Ground ball pickup by LMU Ross Patrick.
4003029	1	50	13:45	13:45		2	1	2-1	Ground ball pickup by LMU Kyle Arcuri.
4003029	1	51	13:36	13:36		2	1	2-1	Shot by LMU Justin Stewart HIGH {shot from close left wing}.
4003029	1	52	13:17	13:17		2	1	2-1	Shot by LMU Dylan Neisler BLOCKED {shot from top of circle}.
4003029	1	53	12:59	12:59		2	1	2-1	Shot by LMU Justin Stewart, SAVE Alan Troutman {shot from top of circle}.
4003029	1	54	12:30	12:30	Clear attempt by EMMANUEL good.	2	1	2-1	
4003029	1	55	12:22	12:22	Timeout by EMMANUEL.	2	1	2-1	
4003029	1	56	12:13	12:13	Turnover by EMMANUEL Craig Marentette (caused by Kyle Fleck).	2	1	2-1	
4003029	1	57	12:00	12:00		2	1	2-1	Clear attempt by LMU good.
4003029	1	58	11:10	11:10		2	1	2-1	Shot by LMU Kyle Arcuri, SAVE Alan Troutman {shot from in the circle}.
4003029	1	59	11:05	11:05	Ground ball pickup by EMMANUEL Michael Campbell Jr..	2	1	2-1	
4003029	1	60	11:02	11:02	Clear attempt by EMMANUEL good.	2	1	2-1	
4003029	1	61	09:47	09:47	GOAL by EMMANUEL Justin Mills {shot from far left wing}, Assist by Austin Brundage, goal number 1 for season.	3	1	3-1	
4003029	1	62	09:47	09:47		3	1	3-1	Faceoff Quentin VanHoozer vs Josh Hernandez won by LMU, [09:47] Ground ball pickup by LMU Adam Golia.
